No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
5430,東京都世田谷区豪徳寺一丁目４２番９号,-,焼とり　焼とん　四文屋,株式会社四文屋城南,03-5799-6667,2世保生食ほ第823号,飲食店営業,平成26年8月27日,令和2年9月1日,令和8年8月31日
5431,東京都世田谷区豪徳寺一丁目４２番１０号,-,日本そば店　近江家,***,03-3429-2606,3世保生食ほ第1536号,飲食店営業,令和3年11月11日,令和3年11月11日,令和9年11月30日
5432,東京都世田谷区豪徳寺一丁目４３番１号,-,とんかつ　国一,***,03-3429-4102,7世保生食ほ第1864号,飲食店営業,令和8年5月1日,令和8年5月1日,令和15年4月30日
5433,東京都世田谷区豪徳寺一丁目４３番２号,-,甘味　おじか,***,3426-7527,31世保生食ほ第2328号,飲食店営業,平成18年3月6日,令和2年4月1日,令和9年3月31日
5434,東京都世田谷区豪徳寺一丁目４３番４号,-,サンマルクカフェ　小田急豪徳寺駅店,株式会社サンマルクカフェ,03-5426-4309,6世保生食ほ第675号,飲食店営業,令和6年9月1日,令和6年9月1日,令和13年8月31日
5435,東京都世田谷区豪徳寺一丁目４３番４号,-,セブンーイレブン小田急豪徳寺店,小田急商事株式会社,0334294411,7世保生食ほ第1537号,飲食店営業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5436,東京都世田谷区豪徳寺一丁目４３番７号,-,ハッケン酒場　豪徳寺駅前店,マルシェ株式会社,5426-2936,5世保生食ほ第576号,飲食店営業,令和5年8月1日,令和5年8月1日,令和12年7月31日
5437,東京都世田谷区豪徳寺一丁目４４番１号,-,日高屋　豪徳寺駅前店,株式会社ハイデイ日高,03-5477-1366,4世保生食ほ第1891号,飲食店営業,令和5年4月1日,令和5年4月1日,令和12年3月31日
5438,東京都世田谷区豪徳寺一丁目４４番５号,-,たまでんカフェ山下,特定非営利活動法人まちこらぼ,5426-3737,4世保生食ほ第759号,飲食店営業,令和4年9月1日,令和4年9月1日,令和10年8月31日
5439,東京都世田谷区豪徳寺一丁目４４番１１号,小田急マルシェ豪徳寺,デニーズ豪徳寺店,株式会社デニーズジャパン,-,31世保生食ほ第2439号,飲食店営業,平成18年3月16日,令和2年4月1日,令和9年3月31日
5440,東京都世田谷区豪徳寺一丁目４４番１１号,高架下１７ブロック,ケンタッキーフライドチキン小田急マルシェ豪徳寺店,日本ケンタッキー・フライド・チキン株式会社,-,7世保生食ほ第1251号,飲食店営業,令和7年12月5日,令和7年12月5日,令和14年12月31日
5441,東京都世田谷区豪徳寺一丁目４５番１号,-,元祖　からあげ天,Ｆ・Ｋ・Ｓカンパニー株式会社,3420-1555,6世保生食ほ第493号,飲食店営業,令和6年8月1日,令和6年8月1日,令和12年7月31日
5442,東京都世田谷区豪徳寺一丁目４５番２号,１Ｆ,さんが,***,3425-6716,4世保生食ほ第1545号,飲食店営業,令和5年2月1日,令和5年2月1日,令和11年1月31日
5443,東京都世田谷区豪徳寺一丁目４５番２号,-,浜口水産　豪徳寺店,株式会社浜口水産,03-6751-2171,3世保生食ほ第743号,水産製品製造業,令和3年7月1日,令和3年7月1日,令和9年6月30日
5444,東京都世田谷区豪徳寺一丁目４５番２号,２Ｆ,Ｋｏｕｓｈｉｎ　Ｆｉｒｍ～茶ＴＥＡ庵～,株式会社Ｙｏｕ　ＲｅａＬ,03-5799-4469,2世保生食ほ第2132号,飲食店営業,令和3年1月28日,令和3年1月28日,令和9年1月31日
5445,東京都世田谷区豪徳寺一丁目４５番３号,２Ｆ,どうしようもない恋の唄,***,-,4世保生食ほ第1644号,飲食店営業,令和5年1月25日,令和5年1月25日,令和11年1月31日
5446,東京都世田谷区豪徳寺一丁目４５番９号,-,㈱室まち,株式会社室まち,3420-7832,31世保生食ほ第2934号,菓子製造業,昭和47年7月22日,令和2年8月1日,令和8年7月31日
5447,東京都世田谷区豪徳寺一丁目４５番９号,-,Ａｔｅｌｉｅｒ　ｄｅ　ｔｅｒｒｉｎｅ　ｍａｉｓｏｎ　ｏｋｅｉ,株式会社ｏｋｅｙ,03-6413-0112,3世保生食ほ第885号,飲食店営業,令和3年8月4日,令和3年8月4日,令和9年8月31日
5448,東京都世田谷区豪徳寺一丁目４５番９号,-,Ａｔｅｌｉｅｒ　ｄｅ　ｔｅｒｒｉｎｅ　ｍａｉｓｏｎ　ｏｋｅｉ,株式会社ｏｋｅｙ,03-6413-0112,3世保生食ほ第886号,そうざい製造業,令和3年8月4日,令和3年8月4日,令和9年8月31日
5449,東京都世田谷区豪徳寺一丁目４５番１０号,１Ｆ,スタジオ豪徳寺,***,-,7世保生食ほ第1262号,飲食店営業,令和8年1月1日,令和8年1月1日,令和13年12月31日
5450,東京都世田谷区豪徳寺一丁目４５番１０号,富士ビル２０３,きたの,株式会社北野,6324-7843,7世保生食ほ第1037号,飲食店営業,令和7年11月1日,令和7年11月1日,令和13年10月31日
5451,東京都世田谷区豪徳寺一丁目４５番１０号,富士ビル１Ｆ,太勇,有限会社陽山,3425-3624,2世保生食ほ第2688号,飲食店営業,令和3年3月18日,令和3年3月18日,令和9年3月31日
5452,東京都世田谷区豪徳寺一丁目４５番１０号,冨士ビル２Ｆ,郷味　豪徳寺店,福源株式会社,03-5799-7041,3世保生食ほ第473号,飲食店営業,令和3年6月9日,令和3年6月9日,令和9年6月30日
5453,東京都世田谷区豪徳寺一丁目４５番１０号,冨士ビル１階,ファミリーマート世田谷山下店,***,5426-2006,6世保生食ほ第707号,飲食店営業,令和6年9月1日,令和6年9月1日,令和13年8月31日
5454,東京都世田谷区豪徳寺一丁目４６番１４号,-,タコスター,***,5477-5311,2世保生食ほ第905号,飲食店営業,平成14年8月28日,令和2年9月1日,令和8年8月31日
5455,東京都世田谷区豪徳寺一丁目４６番１４号,佐久間ビルＢ１,スナック戀,***,03-6432-6316,7世保生食ほ第575号,飲食店営業,令和7年9月1日,令和7年9月1日,令和13年8月31日
5456,東京都世田谷区豪徳寺一丁目４６番１４号,海倖マンション１Ｆ,しおて,***,-,7世保生食ほ第694号,飲食店営業,令和7年10月1日,令和7年10月1日,令和13年9月30日
5457,東京都世田谷区豪徳寺一丁目４６番１５号,豪徳寺レーベル２Ｆ,ＥＱＵＡＬＬＹ,株式会社ＥＱＮＯＴＡ,-,5世保生食ほ第1888号,飲食店営業,令和6年4月8日,令和6年4月8日,令和13年4月30日
5458,東京都世田谷区豪徳寺一丁目４６番１５号,豪徳寺レーベル２Ｆ,ＥＱＵＡＬＬＹ,株式会社ＥＱＮＯＴＡ,-,5世保生食ほ第1889号,菓子製造業,令和6年4月8日,令和6年4月8日,令和13年4月30日
5459,東京都世田谷区豪徳寺一丁目４６番１７号,-,コトリ　ベーカリー,***,-,6世保生食ほ第1388号,飲食店営業,令和7年1月1日,令和7年1月1日,令和12年12月31日
5460,東京都世田谷区豪徳寺一丁目４６番１９号,ビオーレ田中１Ｆ,やきとん　ひなた　豪徳寺店,ひなた株式会社,03-5477-8910,2世保生食ほ第1982号,飲食店営業,令和3年1月19日,令和3年1月19日,令和10年1月31日
5461,東京都世田谷区豪徳寺一丁目４７番８号,-,旬菜魚　いなだ,***,3428-4235,31世保生食ほ第2890号,飲食店営業,平成14年6月6日,令和2年7月1日,令和8年6月30日
5462,東京都世田谷区豪徳寺一丁目５０番１２号,-,ＫＯＢＵ　マルシェ,株式会社ＢＪ２１,-,5世保生食ほ第1279号,飲食店営業,令和5年11月21日,令和5年11月21日,令和11年11月30日
5463,東京都世田谷区豪徳寺一丁目５０番１２号,-,きまかせ,***,-,6世保生食ほ第1325号,飲食店営業,令和6年12月18日,令和6年12月18日,令和12年12月31日
5464,東京都世田谷区豪徳寺一丁目５０番１８号,-,有限会社　冨永精肉店,有限会社冨永精肉店,3420-0973,3世保生食ほ第2136号,飲食店営業,令和4年4月1日,令和4年4月1日,令和10年3月31日
5465,東京都世田谷区豪徳寺一丁目５０番１８号,-,有限会社　冨永精肉店,有限会社冨永精肉店,3420-0973,3世保生食ほ第2137号,食肉販売業,令和4年4月1日,令和4年4月1日,令和10年3月31日
5466,東京都世田谷区豪徳寺一丁目５０番１８号,-,有限会社　冨永精肉店,有限会社冨永精肉店,3420-0973,7世保生食ほ第1080号,食肉製品製造業,令和7年11月20日,令和7年11月20日,令和13年11月30日
5467,東京都世田谷区豪徳寺二丁目１番１０号,-,ｂａｒ＆ｄｉｎｉｎｇ　ｅｍｕ,株式会社創作工房タミール,3420-3022,31世保生食ほ第2213号,飲食店営業,平成25年2月20日,令和2年3月1日,令和9年2月28日
5468,東京都世田谷区豪徳寺二丁目１番１０号,-,ｂａｒ＆ｄｉｎｉｎｇ　ｅｍｕ,株式会社創作工房タミール,3420-3022,31世保生食ほ第2214号,菓子製造業,平成25年2月20日,令和2年3月1日,令和9年2月28日
5469,東京都世田谷区豪徳寺二丁目１８番６号,-,ａｍａｎｅ,株式会社ＡＭＡＮＥ,03-6413-9962,5世保生食ほ第895号,飲食店営業,令和5年10月3日,令和5年10月3日,令和11年10月31日
5470,東京都世田谷区豪徳寺二丁目１８番６号,-,ａｍａｎｅ,株式会社ＡＭＡＮＥ,03-6413-9962,5世保生食ほ第896号,そうざい製造業,令和5年10月3日,令和5年10月3日,令和11年10月31日
5471,東京都世田谷区豪徳寺二丁目２７番８号,-,沖縄県学生寮　沖英寮,有限会社フードスタッフサービス,-,6世保生食ほ第1681号,飲食店営業,令和7年4月1日,令和7年4月1日,令和13年3月31日
5472,東京都世田谷区豪徳寺二丁目２８番３号,-,チャームスイート豪徳寺,エクセル・サポート・サービス株式会社,-,7世保生食ほ第1437号,飲食店営業,令和8年1月6日,令和8年1月6日,令和15年1月31日
5473,東京都世田谷区豪徳寺二丁目２８番１５号,Ｇ－Ｔｏｗｅｒ１Ｆ,ｇ．,大曽根工業株式会社,-,6世保生食ほ第1497号,飲食店営業,令和7年2月3日,令和7年2月3日,令和13年2月28日
5474,東京都世田谷区豪徳寺二丁目３０番１６号,-,旧尾崎テオドラ邸,一般社団法人旧尾崎邸保存プロジェクト,-,5世保生食ほ第1533号,飲食店営業,令和6年1月29日,令和6年1月29日,令和12年1月31日
5475,東京都世田谷区豪徳寺二丁目３１番１０号,アネックス和泉１Ｆ,ローソンストア１００　世田谷豪徳寺店,株式会社ローソンストア１００,0354260199,5世保生食ほ第126号,飲食店営業,令和5年4月26日,令和5年4月26日,令和11年4月30日
5476,東京都世田谷区豪徳寺二丁目３１番１１号,-,丸長中華そば店,***,03-3420-7789,3世保生食ほ第325号,飲食店営業,昭和56年5月7日,令和3年6月1日,令和9年5月31日
5477,東京都世田谷区大原一丁目３番２号,-,珈琲屋　うず,***,-,6世保生食ほ第721号,飲食店営業,令和6年9月12日,令和6年9月12日,令和12年9月30日
5478,東京都世田谷区大原一丁目４番６号,-,世田谷区立下北沢小学校,日本国民食株式会社,03-6872-6300,3世保生食ほ第138号,飲食店営業,令和3年4月27日,令和3年4月27日,令和10年4月30日
5479,東京都世田谷区大原一丁目１７番１２号,-,平野屋ホール,有限会社平野屋葬祭,03-3468-2028,2世保生食ほ第2747号,飲食店営業,平成27年3月30日,令和3年4月1日,令和9年3月31日
5480,東京都世田谷区大原一丁目２４番７号,萩原ビル１Ｆ,Ｒｅｓｔａｕｒａｎｔ　Ｏｓａｍｉ,***,03-6804-7203,2世保生食ほ第659号,飲食店営業,平成26年7月15日,令和2年8月1日,令和8年7月31日
5481,東京都世田谷区大原一丁目２５番４号,エタニティ大原１Ｆ－Ｂ１Ｆ,Ｃａｎｎａ　ｃａｆｅ,株式会社Ｅｆｆｅｃｔｅｒｓ,-,6世保生食ほ第1148号,飲食店営業,令和7年1月1日,令和7年1月1日,令和12年12月31日
5482,東京都世田谷区大原一丁目２７番５号,代田ニューハイツ１Ｆ,ＳｏｕｌＢａｒ　ＤＥＬＩＧＨＴ／ＤＥＬＩＧＨＴ３０００,***,5454-0666,3世保生食ほ第1766号,飲食店営業,令和4年1月1日,令和4年1月1日,令和9年12月31日
5483,東京都世田谷区大原一丁目３４番１８号,大原ＫＹハイツ　３０２,ＳＴＵＤＩＯ　ＴＲＹＢＥＣＣＡ,***,-,6世保生食ほ第1423号,菓子製造業,令和7年1月7日,令和7年1月7日,令和13年1月31日
5484,東京都世田谷区大原一丁目４７番６号,１階,おうちカフェ　南天,***,-,7世保生食ほ第1322号,飲食店営業,令和7年12月11日,令和7年12月11日,令和14年12月31日
5485,東京都世田谷区大原一丁目５９番７号,-,おうちホルモン　かみふく,***,03-4455-7385,4世保生食ほ第456号,飲食店営業,令和4年6月24日,令和4年6月24日,令和10年6月30日
5486,東京都世田谷区大原一丁目５９番７号,-,おうちホルモン　かみふく,***,03-4455-7385,4世保生食ほ第457号,食肉販売業,令和4年6月24日,令和4年6月24日,令和10年6月30日
5487,東京都世田谷区大原二丁目９番１１号,タームハウス１階,ＣＩＧＯＧＮＥ,株式会社トイズ,3328-3545,7世保生食ほ第1089号,飲食店営業,令和7年11月1日,令和7年11月1日,令和13年10月31日
5488,東京都世田谷区大原二丁目９番１１号,タームハウス１階,ＣＩＧＯＧＮＥ,株式会社トイズ,3328-3545,7世保生食ほ第1090号,菓子製造業,令和7年11月1日,令和7年11月1日,令和13年10月31日
5489,東京都世田谷区大原二丁目１３番１６号,-,有限会社　萬来軒製麺工場,有限会社萬来軒製?工場,3321-4548,2世保生食ほ第1105号,麺類製造業,平成2年9月25日,令和2年10月1日,令和8年9月30日
5490,東京都世田谷区大原二丁目１５番１５号,-,茶茶,***,3327-3579,2世保生食ほ第1221号,飲食店営業,平成20年10月31日,令和2年11月1日,令和8年10月31日
5491,東京都世田谷区大原二丁目１７番１１号,-,コント　代田橋店,***,3327-6140,7世保生食ほ第1241号,飲食店営業,令和8年1月1日,令和8年1月1日,令和13年12月31日
5492,東京都世田谷区大原二丁目１７番１２号,-,セブンイレブン世田谷代田橋駅前,***,03-3324-7725,3世保生食ほ第462号,飲食店営業,令和3年6月16日,令和3年6月16日,令和10年6月30日
5493,東京都世田谷区大原二丁目１７番１６号,佐久間店舗１０１,さくら,***,3328-7866,3世保生食ほ第152号,飲食店営業,平成27年5月27日,令和3年6月1日,令和9年5月31日
5494,東京都世田谷区大原二丁目１８番３号,-,炙り＆酒菜　鶏々舎　代田橋店,株式会社ＥＮＳ,3324-5888,7世保生食ほ第350号,飲食店営業,令和7年7月1日,令和7年7月1日,令和13年6月30日
5495,東京都世田谷区大原二丁目２３番１３号,-,キッチン　こあっと,***,3324-8753,7世保生食ほ第816号,飲食店営業,令和7年10月1日,令和7年10月1日,令和13年9月30日
5496,東京都世田谷区大原二丁目２４番２２号,ビューハイツ竹内１－Ａ号,となりのキッチン市原亭,***,5300-1110,2世保生食ほ第1262号,飲食店営業,平成26年10月22日,令和2年11月1日,令和8年10月31日
5497,東京都世田谷区大原二丁目２４番２３号,金子ビル１Ｆ,太陽食堂,株式会社太陽食堂,5376-4650,5世保生食ほ第212号,飲食店営業,令和5年5月24日,令和5年5月24日,令和11年5月31日
5498,東京都世田谷区大原二丁目２６番５号,-,金星,***,3321-2811,3世保生食ほ第1282号,飲食店営業,令和3年11月1日,令和3年11月1日,令和9年10月31日
5499,東京都世田谷区大原二丁目２６番５号,-,ときそば,有限会社エクサ,3321-4866,3世保生食ほ第435号,飲食店営業,令和3年6月4日,令和3年6月4日,令和9年6月30日
5500,東京都世田谷区大原二丁目２６番５号,-,焼き鳥　あづま屋,株式会社Ｃｏｃｏｋａｒａグループ,03-6750-1129,3世保生食ほ第993号,飲食店営業,令和3年9月1日,令和3年9月1日,令和9年8月31日
5501,東京都世田谷区大原二丁目２６番５号,-,串カツ　ジェット,***,-,4世保生食ほ第1143号,飲食店営業,令和4年11月7日,令和4年11月7日,令和10年11月30日
5502,東京都世田谷区大原二丁目２６番５号,-,まんまる食堂,***,-,4世保生食ほ第915号,飲食店営業,令和4年9月1日,令和4年9月1日,令和10年8月31日
5503,東京都世田谷区大原二丁目２６番１０号,-,ローソン代田橋駅北口店,***,3325-3212,4世保生食ほ第1861号,飲食店営業,令和5年3月9日,令和5年3月9日,令和12年3月31日
5504,東京都世田谷区大原二丁目２６番１２号,-,京王ストア代田橋店,株式会社京王ストア,03-3323-3531,7世保生食ほ第1637号,食肉販売業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5505,東京都世田谷区大原二丁目２６番１２号,-,京王ストア代田橋店,株式会社京王ストア,03-3323-3531,7世保生食ほ第1638号,魚介類販売業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5506,東京都世田谷区大原二丁目２６番１２号,-,楽だ。,株式会社ｎｈｍ,3327-8410,5世保生食ほ第1242号,飲食店営業,令和5年11月30日,令和5年11月30日,令和12年11月30日
5507,東京都世田谷区大原二丁目２６番１２号,２Ｆ,㈱京王ストア代田橋店,株式会社京王ストア,03-3323-3531,3世保生食ほ第2154号,飲食店営業,令和4年3月22日,令和4年3月22日,令和11年3月31日
5508,東京都世田谷区大原二丁目２６番１２号,ロイヤルパレス喜正堂Ｂ１,遊び場　ＯＮ　ＴＨＥ　ＳＥＣＯＮＤ,株式会社カジオリジナル,03-6316-6845,2世保生食ほ第2072号,飲食店営業,令和3年1月22日,令和3年1月22日,令和9年1月31日
5509,東京都世田谷区大原二丁目２７番９号,-,ＣＨＵＢＢＹ,ＦＲＡＮＸ有限会社,3324-6684,2世保生食ほ第894号,飲食店営業,平成20年8月15日,令和2年9月1日,令和8年8月31日
5510,東京都世田谷区大原二丁目２７番２９号,メゾン代田橋１Ｆ,スリーコンカフェ　代田橋店,ヒカリフードサービス有限会社,3328-4211,7世保生食ほ第1590号,飲食店営業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5511,東京都世田谷区大原二丁目２７番２９号,メゾン代田橋１Ｆ,スリーコンカフェ　代田橋店,ヒカリフードサービス有限会社,3328-4211,7世保生食ほ第1591号,菓子製造業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5512,東京都世田谷区大原二丁目２７番２９号,メゾン代田橋２０１,アジアン屋台　チャオサイゴン　パリバール,ＢＯＨＯＲＡ合同会社,03-5329-2925,3世保生食ほ第2438号,飲食店営業,令和4年3月31日,令和4年3月31日,令和10年3月31日
5513,東京都世田谷区大原二丁目２７番３０号,ルビコンビル１Ｆ,ＭｉＣＡＲＯ,株式会社ＰＳＩ,-,4世保生食ほ第564号,飲食店営業,令和4年7月13日,令和4年7月13日,令和11年7月31日
5514,東京都世田谷区大原二丁目２７番３１号,-,キッチンオリジン　代田橋店,オリジン東秀株式会社,03-6304-7506,7世保生食ほ第1562号,飲食店営業,令和8年3月1日,令和8年3月1日,令和15年2月28日
5515,東京都世田谷区大原二丁目２７番３２号,メゾンシリウス１Ｆ,みつぼ　代田橋店,有限会社みつぼフーズ,03-4334-7665,5世保生食ほ第1381号,飲食店営業,令和5年12月4日,令和5年12月4日,令和12年12月31日
5516,東京都世田谷区羽根木一丁目１番１４号,-,フィーバー,株式会社ビルド,6304-7899,2世保生食ほ第2710号,飲食店営業,平成21年3月10日,令和3年4月1日,令和9年3月31日
5517,東京都世田谷区羽根木一丁目１番１４号,新代田ビル１Ｆ,ＰＯＯＴＬＥ,株式会社ビルド,6304-7899,3世保生食ほ第1782号,飲食店営業,令和4年1月25日,令和4年1月25日,令和10年1月31日
5518,東京都世田谷区羽根木一丁目２番９号,-,瀧伊,１５１－Ａ－ＲＣ株式会社,3321-1009,3世保生食ほ第821号,飲食店営業,令和3年8月1日,令和3年8月1日,令和9年7月31日
5519,東京都世田谷区羽根木一丁目３番１４号,ウィルテラス新代田,セブンイレブン世田谷新代田駅前店,***,03-5300-5075,3世保生食ほ第484号,飲食店営業,令和3年6月16日,令和3年6月16日,令和10年6月30日
5520,東京都世田谷区羽根木一丁目４番１８号,-,Ｄａｉｔａｌｉａ,Ａｅｒｏｐｏｒｔｏ株式会社,03-6897-2939,6世保生食ほ第1654号,飲食店営業,令和7年4月1日,令和7年4月1日,令和13年3月31日
5521,東京都世田谷区羽根木一丁目６番１４号,-,環七バー,***,3327-0579,5世保生食ほ第1424号,飲食店営業,令和6年1月1日,令和6年1月1日,令和11年12月31日
5522,東京都世田谷区羽根木一丁目１０番１０号,-,寿屋豆富店,***,3328-4318,7世保生食ほ第1819号,豆腐製造業,令和8年4月1日,令和8年4月1日,令和15年3月31日
5523,東京都世田谷区羽根木一丁目１９番１９号,羽根木インターナショナルガーデンハウスＣ棟,ディア・ドーナツ,合同会社ディア・ドーナツ,03-6265-7608,31世保生食ほ第2811号,菓子製造業,令和2年4月6日,令和2年4月6日,令和8年4月30日
5524,東京都世田谷区羽根木一丁目１９番１９号,羽根木インターナショナルガーデンハウスＣ棟,ディア・ドーナツ,合同会社ディア・ドーナツ,03-6265-7608,31世保生食ほ第2812号,喫茶店営業,令和2年4月6日,令和2年4月6日,令和8年4月30日
5525,東京都世田谷区羽根木一丁目１９番２０号,Ａ０１棟,羽根木　Ａ?ｒｉａｎ　,***,-,4世保生食ほ第146号,飲食店営業,令和4年7月8日,令和4年7月8日,令和10年7月31日
5526,東京都世田谷区羽根木一丁目１９番２０号,Ａ０１棟,羽根木　Ａ?ｒｉａｎ　,***,-,4世保生食ほ第147号,菓子製造業,令和4年7月8日,令和4年7月8日,令和10年7月31日
5527,東京都世田谷区羽根木一丁目２１番２４号,亀甲新い５２,ｋｉｔｃｈｅｎ　ａｎｄ　ＣＵＲＲＹ,合同会社ａｎｄ　ＣＵＲＲＹ,03-6304-7784,4世保生食ほ第1811号,飲食店営業,令和5年3月2日,令和5年3月2日,令和11年3月31日
5528,東京都世田谷区羽根木一丁目２１番２４号,亀甲新い５２,ｋｉｔｃｈｅｎ　ａｎｄ　ＣＵＲＲＹ,合同会社ａｎｄ　ＣＵＲＲＹ,03-6304-7784,5世保生食ほ第466号,そうざい製造業,令和5年6月26日,令和5年6月26日,令和11年6月30日
5529,東京都世田谷区羽根木一丁目３１番１８号,１階,ｅｍｐｏｒｔｅｒ（アンポルテ）,***,6413-0207,2世保生食ほ第1823号,飲食店営業,平成25年12月26日,令和3年1月1日,令和9年12月31日
5530,東京都世田谷区羽根木一丁目３１番１８号,１階,ｅｍｐｏｒｔｅｒ（アンポルテ）,***,6413-0207,2世保生食ほ第1824号,菓子製造業,平成25年12月26日,令和3年1月1日,令和9年12月31日
5531,東京都世田谷区羽根木二丁目４番１５号,-,セブンーイレブン羽根木２丁目店,有限会社中野屋,-,31世保生食ほ第748号,飲食店営業,平成17年7月22日,令和元年8月1日,令和8年7月31日
5532,東京都世田谷区羽根木二丁目５番１３号,-,ガラード,スタークルー有限会社,03-5355-1330,2世保生食ほ第422号,飲食店営業,令和2年6月22日,令和2年6月22日,令和9年6月30日
5533,東京都世田谷区羽根木二丁目５番１３号,-,ガラード,スタークルー有限会社,03-5355-1330,2世保生食ほ第423号,菓子製造業,令和2年6月22日,令和2年6月22日,令和9年6月30日
5534,東京都世田谷区羽根木二丁目５番１６号,-,サブリ,プレック株式会社,03-5432-9820,5世保生食ほ第898号,飲食店営業,令和5年9月20日,令和5年9月20日,令和11年9月30日
5535,東京都世田谷区羽根木二丁目５番１６号,-,サブリ,プレック株式会社,03-5432-9820,5世保生食ほ第899号,菓子製造業,令和5年9月20日,令和5年9月20日,令和11年9月30日
5536,東京都世田谷区羽根木二丁目５番１６号,-,サブリ,プレック株式会社,03-5432-9820,5世保生食ほ第900号,そうざい製造業,令和5年9月20日,令和5年9月20日,令和11年9月30日
5537,東京都世田谷区羽根木二丁目５番２４号,アーバン羽根木１Ｆ,Ｌｉｔｔｌｅ　Ｓｔｏｒｅｈｏｕｓｅ,***,-,5世保生食ほ第634号,飲食店営業,令和5年7月27日,令和5年7月27日,令和11年7月31日
5538,東京都世田谷区羽根木二丁目１９番８号,-,代田橋　魚,***,3328-0227,2世保生食ほ第1983号,魚介類販売業,平成19年1月19日,令和3年2月1日,令和10年1月31日
5539,東京都世田谷区羽根木二丁目３３番１５号,-,セブンイレブン　世田谷羽根木店,株式会社福寿,03-5376-2207,3世保生食ほ第455号,飲食店営業,令和3年6月16日,令和3年6月16日,令和10年6月30日
5540,東京都世田谷区羽根木二丁目３５番１号,-,千寿,***,3322-1199,4世保生食ほ第1581号,飲食店営業,令和5年1月25日,令和5年1月25日,令和12年1月31日
5541,東京都世田谷区松原一丁目３２番１０号,-,Ｐｅｔｉｔｅ　Ｐａｔｉｓｓｅｒｉｅ　ＹＵＫＩ,有限会社五十嵐商店,03-3321-3549,4世保生食ほ第1041号,飲食店営業,令和4年10月21日,令和4年10月21日,令和11年10月31日
5542,東京都世田谷区松原一丁目３２番１０号,-,Ｐｅｔｉｔｅ　Ｐａｔｉｓｓｅｒｉｅ　ＹＵＫＩ,有限会社五十嵐商店,03-3321-3549,4世保生食ほ第1042号,菓子製造業,令和4年10月21日,令和4年10月21日,令和11年10月31日
5543,東京都世田谷区松原一丁目３２番１１号,-,くろかん,株式会社くろかん,03-6379-3033,2世保生食ほ第23号,飲食店営業,令和2年4月7日,令和2年4月7日,令和8年4月30日
5544,東京都世田谷区松原一丁目３２番１１号,-,くろかん,株式会社くろかん,03-6379-3033,7世保生食ほ第1978号,飲食店営業,令和8年5月1日,令和8年5月1日,令和14年4月30日
5545,東京都世田谷区松原一丁目３６番７号,２Ｆ,ＳＡＮＤＹ　Ｂｅｅｔ,城西土地建物株式会社,3323-8151,2世保生食ほ第1958号,飲食店営業,昭和49年12月17日,令和3年1月1日,令和8年12月31日
5546,東京都世田谷区松原一丁目３６番７号,２Ｆ,ＳＡＮＤＹ　Ｂｅｅｔ,城西土地建物株式会社,3323-8151,3世保生食ほ第280号,菓子製造業,平成27年4月3日,令和3年5月1日,令和8年12月31日
5547,東京都世田谷区松原一丁目３６番７号,明大前ビル２階,香港亭　明大前店,興帆合同会社,5355-1787,31世保生食ほ第807号,飲食店営業,平成24年8月27日,令和元年9月1日,令和8年8月31日
5548,東京都世田谷区松原一丁目３６番７号,東京日石オートガス明大前ビル３階,ＳｈｉｓｈａＣａｆｅ＆Ｂａｒ　ＧＯＯＮｉｅｓ,株式会社Ｕｎｂｉｒｔｈｄａｙ,-,3世保生食ほ第790号,飲食店営業,令和3年7月5日,令和3年7月5日,令和9年7月31日
5549,東京都世田谷区松原一丁目３６番７号,ＴＲＮ明大前１階,松屋・松のや・マイカリー食堂　明大前店,株式会社松屋フーズ,-,5世保生食ほ第477号,飲食店営業,令和5年7月31日,令和5年7月31日,令和12年7月31日
5550,東京都世田谷区松原一丁目３６番８号,鈴木ビル１Ｆ,油そば春日亭,株式会社春日グループ,5376-4655,5世保生食ほ第1518号,飲食店営業,令和6年2月1日,令和6年2月1日,令和12年1月31日
5551,東京都世田谷区松原一丁目３６番８号,ＳＨビル１階,田中そば店　明大前店,株式会社ＧＭＳ,03-6379-5220,30世保生食ほ第2484号,飲食店営業,令和元年5月22日,令和元年5月22日,令和8年5月31日
5552,東京都世田谷区松原一丁目３６番８号,ＳＨビル１階,背脂醤油ラーメン　京都　左京,株式会社堀本商事,6304-7370,2世保生食ほ第1364号,飲食店営業,令和2年10月13日,令和2年10月13日,令和9年10月31日
5553,東京都世田谷区松原一丁目３６番８号,ＳＨビル１階,辛麺屋　桝元　明大前駅店,株式会社桝元,03-6265-8577,6世保生食ほ第189号,飲食店営業,令和6年5月13日,令和6年5月13日,令和13年5月31日
5554,東京都世田谷区松原一丁目３６番９号,白川ビル２階,明大前　もつ焼きパラダイス富士,株式会社Ｍｏｕｎｔａｉｎ　Ｂｕｌｌ,03-3327-0030,3世保生食ほ第387号,飲食店営業,平成26年5月9日,令和3年6月1日,令和10年5月31日
